652,2375,0.1
652,2354,0.07
652,1159,0.05
652,3758,0.04
652,171,0.15
652,3759,0.07
652,2360,0.17
652,3760,0.07
652,657,0.07
652,2842,0.11
652,658,0.17
652,659,0.06
652,2371,0.11
652,3761,0.04
652,3762,0.05
652,652,0.25
652,1163,0.04
652,1156,0.04
652,3763,0.08
652,159,0.1
652,1160,0.06
652,3764,0.14
652,2770,0.21
652,2315,0.29
652,444,0.17
652,434,0.18
652,935,0.05
652,334,0.04
652,452,0.05
652,2357,0.21
652,3765,0.05
652,443,0.14
652,3652,0.05
652,2771,0.04
652,2323,0.14
652,314,0.21
652,448,0.05
652,656,0.04
653,3766,0.06
653,3767,0.07
653,3768,0.06
653,723,0.04
654,3769,0.07
654,2556,0.04
654,3770,0.04
654,3771,0.04
654,3772,0.04
654,3773,0.05
654,3774,0.04
654,3775,0.07
655,3776,0.04
655,3777,0.04
655,3494,0.06
655,3778,0.15
656,2382,0.07
656,294,0.06
657,3779,0.12
658,3780,0.06
658,3781,0.05
658,683,0.08
658,3782,0.05
658,3783,0.07
658,3784,0.06
658,3785,0.06
659,82,0.04
659,1840,0.06
659,3786,0.04
659,77,0.06
659,461,0.05
659,3787,0.11
660,3788,0.05
660,3789,0.04
661,3790,0.18
661,308,0.07
661,2606,0.07
661,3791,0.18
661,304,0.19
661,301,0.36
661,3792,0.05
661,3793,0.23
661,3794,0.04
661,3795,0.07
661,3796,0.14
661,3797,0.14
661,2728,0.06
661,3798,0.11
661,3799,0.04
661,347,0.04
661,3800,0.04
661,3801,0.21
661,3802,0.1
661,3803,0.07
661,3804,0.14
661,3805,0.12
661,3137,0.2
661,3806,0.23
661,3807,0.35
661,3808,0.13
661,2445,0.13
661,2444,0.11
661,3809,0.14
661,3810,0.04
661,3811,0.04
661,3812,0.17
661,3813,0.25
661,3814,0.05
661,3815,0.04
661,3197,0.05
661,2609,0.12
661,3816,0.05
661,3817,0.06
661,303,0.36
661,3818,0.14
661,3819,0.05
661,3820,0.07
661,3821,0.05
661,3822,0.08
661,3823,0.19
661,3824,0.3
661,3412,0.07
661,3825,0.25
661,3826,0.29
661,3827,0.3
661,3828,0.14
661,3411,0.18
661,3829,0.19
661,3830,0.11
661,3831,0.1
661,3832,0.11
661,3833,0.35
661,3834,0.21
662,3835,0.07
662,2404,0.06
662,2425,0.1
662,3836,0.05
662,405,0.04
662,3837,0.07
662,3838,0.14
663,3839,0.04
664,3840,0.07
664,196,0.05
664,3841,0.04
664,3842,0.04
664,3843,0.04
664,647,0.14
664,3844,0.04
664,3845,0.04
664,210,0.06
664,3846,0.15
664,211,0.07
664,208,0.07
664,77,0.04
664,218,0.14
664,3847,0.04
664,69,0.04
664,223,0.07
664,3342,0.04
664,123,0.11
665,301,0.04
665,3806,0.07
665,3831,0.05
665,3816,0.3
665,3825,0.06
665,3411,0.07
666,3848,0.07
666,2378,0.18
666,2860,0.27
667,347,0.04
667,3198,0.04
667,3822,0.05
668,3849,0.14
669,3754,0.04
669,2369,0.04
669,1223,0.05
669,314,0.07
669,1163,0.07
669,418,0.06
669,662,0.07
669,431,0.14
669,2356,0.05
669,652,0.07
669,2770,0.04
669,2357,0.05
669,175,0.07
669,656,0.06
669,433,0.04
669,188,0.05
669,658,0.05
669,332,0.05
669,2315,0.04
669,3756,0.05
669,434,0.07
669,3653,0.04
669,168,0.1
669,445,0.07
669,443,0.29
669,324,0.14
669,415,0.04
669,447,0.05
669,444,0.14
669,446,0.17
669,450,0.04
669,670,0.18
669,335,0.04
669,452,0.9
669,330,0.19
670,2064,0.17
671,3850,0.05
671,3851,0.04
672,2149,0.14
672,3852,0.06
672,3853,0.27
673,3854,0.05
673,2964,0.05
673,3855,0.04
673,3157,0.06
673,2450,0.04
673,3856,0.05
673,3857,0.04
673,3801,0.07
673,3858,0.12
673,3859,0.04
673,3860,0.07
673,3861,0.04
673,3811,0.04
673,3862,0.12
673,2966,0.05
673,3637,0.12
673,3863,0.08
673,3822,0.04
673,2965,0.05
673,3864,0.08
674,302,0.04
674,3281,0.07
674,3285,0.04
674,3287,0.05
674,308,0.05
674,3125,0.05
674,3280,0.25
674,3865,0.11
674,3682,0.04
675,3866,0.1
675,3867,0.04
676,2459,0.05
676,679,0.11
676,3868,0.05
676,3869,0.06
676,339,0.1
676,1020,0.05
676,87,0.13
677,2538,0.08
678,2459,0.05
678,2800,0.17
678,1841,0.23
678,3415,0.05
678,3870,0.08
678,1131,0.07
679,3871,0.05
679,3872,0.08
679,3873,0.1
680,3874,0.05
680,2573,0.05
680,3875,0.14
680,615,0.06
681,3876,0.07
681,3877,0.13
681,3878,0.06
681,3840,0.08
681,3879,0.13
681,1138,0.04
681,464,0.05
681,1137,0.06
681,650,0.05
681,462,0.08
681,3880,0.21
682,3881,0.07
682,966,0.08
683,3882,0.04
683,3137,0.05
683,3138,0.04
683,3136,0.08
683,3883,0.07
683,2854,0.04
683,3124,0.04
683,3884,0.07
683,3885,0.13
683,3797,0.05
683,3886,0.05
683,3887,0.07
683,3888,0.12
683,3889,0.04
684,614,0.05
684,3890,0.05
684,2573,0.05
684,277,0.04
684,638,0.06
684,275,0.04
684,3891,0.04
684,2790,0.05
685,3892,0.06
685,2947,0.04
685,1794,0.04
685,2563,0.18
685,3893,0.1
685,579,0.04
685,1,0.25
685,1133,0.04
685,1126,0.04
686,1912,0.05
686,3024,0.05
686,2238,0.14
686,1067,0.05
686,1080,0.07
686,3174,0.07
686,3064,0.05
686,2225,0.12
686,2224,0.24
686,2232,0.05
687,1034,0.07
687,10,0.24
687,998,0.07
687,3719,0.07
687,11,0.04
687,3894,0.12
687,3895,0.04
687,3717,0.04
687,3647,0.04
687,985,0.07
687,987,0.08
687,478,0.04
687,753,0.04
687,3896,0.04
687,3897,0.04
687,88,0.05
687,2811,0.12
687,2757,0.04
687,3898,0.07
687,1841,0.1
687,752,0.04
687,27,0.06
687,3465,0.05
687,3471,0.04
687,105,0.12
687,1208,0.04
687,3676,0.05
687,1023,0.04
687,20,0.1
687,31,0.13
687,1020,0.13
687,2794,0.04
687,3899,0.04
687,36,0.04
687,42,0.1
687,3900,0.05
687,106,0.15
687,32,0.06
687,3723,0.04
687,742,0.07
687,2523,0.05
687,3720,0.15
687,35,0.1
687,3399,0.05
687,3470,0.04
687,33,0.05
687,46,0.04
688,3901,0.07
689,3902,0.04
689,52,0.04
689,45,0.04
690,1794,0.07
690,3719,0.07
690,1008,0.04
690,3903,0.07
690,3904,0.04
690,22,0.04
690,44,0.12
690,3905,0.05
690,3399,0.12
691,2898,0.06
691,3906,0.06
691,3907,0.04
692,14,0.04
692,31,0.07
692,750,0.1
692,105,0.04
692,2,0.07
692,3747,0.06
692,2716,0.04
692,2529,0.1
692,108,0.04
692,88,0.29
692,3908,0.04
692,107,0.04
692,748,0.04
692,1791,0.04
692,71,0.14
692,52,0.06
692,1796,0.18
692,1840,0.04
692,3399,0.23
692,1843,0.1
692,106,0.31
693,742,0.04
694,3909,0.04
695,3910,0.07
695,3911,0.05
695,3912,0.04
695,3913,0.04
696,3914,0.05
696,2311,0.07
696,2322,0.05
696,2325,0.05
696,2343,0.04
696,3099,0.1
696,2839,0.11
696,3754,0.06
696,663,0.11
696,2309,0.07
696,3915,0.07
696,431,0.14
696,2845,0.05
696,2836,0.07
696,2307,0.06
696,1153,0.29
696,2316,0.15
696,161,0.06
696,2769,0.07
696,2364,0.06
696,2351,0.06
696,1220,0.05
696,314,0.14
696,3916,0.06
696,2349,0.07
696,3757,0.11
696,3763,0.12
696,2356,0.08
696,2323,0.14
696,2842,0.19
696,1160,0.07
696,1159,0.07
697,1803,0.04
697,3917,0.14
697,1679,0.04
697,1811,0.27
697,3918,0.05
697,3600,0.04
697,3919,0.07
697,716,0.05
697,710,0.04
697,1944,0.07
698,3920,0.05
698,1063,0.06
698,3022,0.05
698,1120,0.06
698,1066,0.04
698,2069,0.24
698,3015,0.05
698,1092,0.06
698,612,0.05
698,1072,0.07
698,1121,0.05
698,1068,0.04
698,1816,0.05
698,600,0.08
698,2979,0.04
698,3621,0.05
698,610,0.07
698,604,0.06
698,592,0.05
698,1119,0.05
698,1109,0.04
698,2907,0.05
698,1113,0.26
698,3627,0.17
698,1106,0.08
698,2906,0.07
698,2905,0.05
698,1103,0.05
698,1122,0.06
698,1813,0.06
698,1111,0.05
699,3921,0.04
700,3411,0.07
700,3215,0.05
700,3922,0.05
700,3793,0.1
700,3923,0.04
700,3812,0.12
700,3805,0.13
700,3924,0.07
700,3822,0.05
700,3925,0.12
700,3926,0.04
700,3813,0.1
700,3927,0.07
700,3799,0.04
701,264,0.04
701,3180,0.12
701,1561,0.04
701,289,0.04
701,269,0.07
701,273,0.21
701,271,0.05
701,2438,0.35
701,3928,0.2
701,274,0.07
702,3929,0.05
702,3885,0.05
702,3795,0.07
702,1830,0.26
703,896,0.04
703,3930,0.05
703,882,0.04
703,3188,0.04
703,62,0.05
703,890,0.05
703,3931,0.04
703,884,0.05
703,905,0.04
703,3932,0.04
703,885,0.05
704,3933,0.06
704,2967,0.04
704,3934,0.04
704,3638,0.07
704,3811,0.05
704,3861,0.04
704,2457,0.1
704,3935,0.05
704,3936,0.08
704,3937,0.04
704,2431,0.1
704,309,0.05
704,3160,0.12
704,2965,0.04
704,2328,0.05
704,3938,0.1
704,2433,0.13
704,350,0.11
704,2969,0.05
704,3162,0.07
704,3939,0.06
704,3940,0.12
705,151,0.04
705,332,0.04
705,2843,0.04
705,654,0.04
705,2841,0.05
705,2362,0.04
705,665,0.05
705,2363,0.04
705,2349,0.05
705,2316,0.04
705,2842,0.2
705,2368,0.05
705,655,0.07
705,3654,0.1
705,2313,0.06
706,3941,0.05
706,1347,0.12
706,3942,0.04
706,2067,0.23
706,130,0.05
706,3943,0.33
706,2880,0.05
706,1352,0.05
707,994,0.05
707,752,0.04
707,577,0.08
707,3640,0.05
707,1038,0.04
707,2,0.08
707,3944,0.04
707,106,0.04
707,44,0.07
707,989,0.05
707,993,0.07
707,3945,0.06
708,3946,0.04
708,3947,0.07
708,3719,0.07
708,677,0.05
708,1034,0.07
708,3642,0.05
708,3948,0.05
708,25,0.05
708,41,0.04
708,2,0.21
708,52,0.17
708,53,0.06
708,3949,0.04
708,2285,0.04
708,3950,0.06
708,3951,0.07
708,3644,0.1
708,3723,0.04
708,2567,0.06
708,3952,0.06
709,1589,0.04
709,1180,0.06
709,1614,0.15
709,1847,0.05
709,1848,0.1
709,2987,0.06
709,3551,0.05
709,1603,0.05
709,1592,0.04
709,1672,0.04
709,1528,0.06
709,1598,0.14
709,1538,0.05
709,3622,0.04
709,1630,0.05
709,1765,0.06
709,1609,0.08
709,3953,0.1
709,3954,0.07
709,3955,0.07
710,2146,0.06
710,3956,0.06
710,3957,0.05
710,3958,0.1
710,3959,0.32
710,3960,0.06
710,3961,0.04
710,3962,0.12
710,3963,0.04
710,3964,0.04
710,3965,0.14
710,3966,0.17
710,3967,0.07
710,3968,0.24
710,3969,0.29
710,3970,0.27
710,3971,0.31
710,3972,0.15
710,3973,0.36
711,3974,0.07
711,3975,0.14
711,3976,0.04
711,2636,0.07
711,3977,0.29
711,3978,0.07
711,3979,0.07
711,3980,0.29
711,3981,0.07
711,3982,0.19
711,3983,0.42
711,3984,0.39
712,3985,0.07
713,1058,0.11
713,3986,0.14
713,3030,0.1
713,3079,0.05
713,2696,0.07
713,3063,0.07
713,3064,0.05
713,3539,0.07
713,3540,0.1
713,3548,0.11
713,3987,0.05
713,598,0.04
713,2698,0.05
713,2236,0.05
713,1915,0.19
713,3541,0.05
713,3542,0.14
713,3061,0.1
713,1912,0.11
713,1104,0.04
713,1067,0.08
713,3585,0.07
713,1062,0.12
713,3988,0.07
713,1914,0.08
713,1064,0.14
713,1907,0.14
713,3544,0.06
713,3031,0.13
713,1061,0.14
713,3045,0.1
713,1919,0.21
713,1065,0.08
713,1081,0.21
713,3989,0.05
713,1916,0.05
713,1928,0.08
713,3990,0.05
713,1927,0.06
714,3991,0.07
715,533,0.05
715,3992,0.11
715,3262,0.1
715,1702,0.14
716,3993,0.04
716,1707,0.29
717,3994,0.23
717,3995,0.04
717,621,0.07
717,268,0.07
717,3874,0.05
717,1045,0.42
717,286,0.06
717,641,0.04
717,3996,0.05
717,2287,0.06
717,3997,0.07
717,634,0.13
717,3635,0.07
717,635,0.07
717,3998,0.12
717,280,0.04
717,285,0.1
717,623,0.06
717,3999,0.14
717,4000,0.35
718,1120,0.06
718,2187,0.04
718,2069,0.05
718,1066,0.05
718,1069,0.08
718,4001,0.05
718,1105,0.05
718,2906,0.05
718,1109,0.05
718,1104,0.04
718,4002,0.14
718,2907,0.05
718,1525,0.05
718,1106,0.12
718,1110,0.12
719,2066,0.06
720,4003,0.05
720,2426,0.04
721,4004,0.07
721,4005,0.04
721,4006,0.05
721,4007,0.07
721,4008,0.04
721,4009,0.14
722,4010,0.04
722,2541,0.04
722,4011,0.1
723,4012,0.05
723,4013,0.04
723,4014,0.06
723,4015,0.05
723,4016,0.05
723,4017,0.08
723,4018,0.05
724,4019,0.11
724,2569,0.04
724,4020,0.14
724,4021,0.05
724,643,0.04
724,2573,0.06
724,615,0.06
724,4022,0.07
724,4023,0.25
724,4024,0.17
724,3875,0.07
724,497,0.32
724,4025,0.14
724,2776,0.12
724,619,0.29
724,4026,0.19
724,614,0.37
724,4027,0.2
724,4028,0.26
724,498,0.06
724,2579,0.06
725,4029,0.13
725,4030,0.04
725,4031,0.06
725,4032,0.06
725,4033,0.05
725,4034,0.4
726,3579,0.04
726,2992,0.06
726,1530,0.1
726,2990,0.05
726,2997,0.08
726,4035,0.05
726,1186,0.04
726,588,0.04
726,2186,0.2
727,2270,0.04
727,4036,0.04
727,4037,0.04
727,4038,0.07
727,2271,0.04
727,2674,0.05
727,4039,0.1
727,4040,0.12
728,4041,0.07
729,4042,0.12
729,1831,0.46
729,4043,0.11
729,4044,0.04
729,4045,0.04
729,2608,0.07
729,3808,0.05
729,4046,0.04
729,2962,0.05
729,4047,0.04
729,4048,0.12
729,3862,0.07
729,4049,0.11
729,4050,0.08
729,3939,0.15
729,2967,0.14
729,4051,0.18
729,4052,0.05
729,4053,0.1
729,1829,0.05
729,3940,0.11
729,4054,0.07
729,3162,0.12
729,350,0.19
729,2432,0.06
729,309,0.24
729,4055,0.2
729,4056,0.07
729,2969,0.05
729,2328,0.08
729,3159,0.04
729,3937,0.07
729,3160,0.14
729,3658,0.11
729,2329,0.07
729,4057,0.08
729,2852,0.43
730,4058,0.04
730,4059,0.07
730,686,0.04
730,4060,0.08
731,4061,0.05
731,4062,0.06
732,4063,0.1
733,2343,0.07
733,2466,0.04
733,3752,0.06
733,1218,0.04
733,322,0.05
733,3101,0.07
733,2468,0.07
733,447,0.07
733,2342,0.15
733,2316,0.14
733,2838,0.11
733,2313,0.18
733,2847,0.04
733,2836,0.04
733,2835,0.04
733,2308,0.14
733,3751,0.07
733,2323,0.1
733,2843,0.24
733,660,0.04
733,2842,0.06
733,2841,0.07
733,2349,0.05
733,2362,0.2
733,2857,0.14
733,2839,0.12
733,187,0.04
733,3102,0.06
733,2834,0.11
733,2845,0.45
734,4064,0.08
734,4065,0.04
734,4066,0.08
734,4067,0.08
735,2378,0.11
735,4068,0.25
735,2938,0.07
735,2937,0.07
736,4069,0.21
736,4070,0.04
736,4071,0.05
737,4072,0.11
737,4073,0.06
737,4074,0.17
737,4075,0.15
737,3104,0.05
737,4076,0.12
738,4077,0.04
738,4078,0.04
738,4079,0.06
738,2682,0.05
738,4080,0.11
738,4081,0.06
738,4082,0.1
739,4083,0.04
739,4084,0.15
740,4085,0.06
741,2151,0.04
741,4086,0.08
741,4087,0.05
741,2627,0.21
741,2628,0.12
741,4088,0.05
741,2629,0.11
741,2631,0.12
741,4089,0.07
741,2633,0.13
741,2634,0.23
741,2635,0.08
742,3293,0.04
742,372,0.06
742,374,0.06
742,4090,0.05
742,1515,0.1
743,4091,0.11
743,4092,0.07
743,4093,0.07
743,4094,0.06
743,4095,0.08
743,4096,0.26
744,4097,0.23
744,4098,0.15
745,301,0.04
745,3137,0.05
745,2606,0.05
745,303,0.04
746,2094,0.04
746,4099,0.05
746,2897,0.05
746,2271,0.04
746,4100,0.05
746,4101,0.04
746,4102,0.04
746,4103,0.04
746,4104,0.06
747,4105,0.2
748,2151,0.04
748,4106,0.04
748,4107,0.04
748,2931,0.05
748,4108,0.07
748,3313,0.05
748,4109,0.07
748,4110,0.05
748,2932,0.14
748,4111,0.07
748,4112,0.07
748,4113,0.1
748,3312,0.15
748,2930,0.05
748,3314,0.18
748,4114,0.07
749,4115,0.04
750,4116,0.05
751,4117,0.04
752,3789,0.12
752,4118,0.06
753,796,0.07
753,794,0.04
753,3482,0.05
753,4119,0.1
753,779,0.24
754,2146,0.07
754,4120,0.12
754,4121,0.05
754,4122,0.07
754,4123,0.05
755,2137,0.06
756,2143,0.05
756,2138,0.25
756,4124,0.05
756,2203,0.05
756,4125,0.05
756,4126,0.1
756,4127,0.23
756,236,0.14
756,4128,0.04
756,4129,0.12
756,4130,0.07
756,4131,0.11
756,4132,0.08
756,4133,0.11
756,4134,0.07
756,2479,0.06
756,4135,0.06
756,387,0.05
756,2171,0.05
756,2173,0.12
756,4136,0.56
757,2628,0.04
757,4137,0.07
757,4138,0.07
757,2170,0.04
757,1411,0.11
757,1410,0.05
757,4139,0.06
757,4140,0.05
757,2176,0.05
757,2180,0.04
757,4141,0.04
758,4142,0.05
758,4143,0.08
759,4095,0.05
760,3326,0.06
760,1332,0.11
760,1338,0.05
760,4144,0.04
760,4145,0.04
760,4146,0.12
760,4147,0.04
760,1333,0.04
760,4148,0.1
760,4149,0.04
760,4150,0.05
760,254,0.04
760,4151,0.07
760,4152,0.04
760,4153,0.06
760,4154,0.11
760,4155,0.04
760,1335,0.05
760,4156,0.05
760,3457,0.12
760,4157,0.1
760,4158,0.08
760,4159,0.14
760,4160,0.2
760,4161,0.11
760,4162,0.07
760,4163,0.04
760,2692,0.04
760,4164,0.11
760,4165,0.08
760,4166,0.05
760,4167,0.17
760,4168,0.08
760,4169,0.04
760,4170,0.07
761,4171,0.04
761,4172,0.1
762,1520,0.05
762,984,0.04
762,2069,0.05
762,1554,0.11
762,2070,0.06
762,3232,0.04
762,2079,0.08
762,3350,0.06
762,2071,0.07
762,2084,0.07
762,2074,0.07
762,4173,0.05
762,2075,0.04
762,1098,0.05
762,2072,0.12
762,1440,0.08
762,3609,0.04
762,1620,0.07
762,1530,0.07
762,1529,0.07
762,1538,0.07
762,1186,0.05
762,1536,0.05
762,1533,0.1
762,1446,0.13
762,4174,0.05
762,1531,0.05
762,1532,0.04
762,1534,0.07
762,3226,0.05
762,1535,0.07
762,1539,0.08
762,1540,0.2
762,1541,0.12
762,1113,0.06
762,1543,0.05
762,1545,0.17
762,1071,0.1
762,1546,0.1
762,3228,0.05
762,2186,0.04
762,1549,0.14
762,1455,0.04
762,1547,0.14
762,1555,0.14
762,1550,0.07
762,1553,0.1
763,4175,0.04
764,3233,0.05
764,2075,0.05
764,3345,0.14
764,2190,0.07
764,984,0.07
764,2070,0.14
764,1584,0.04
764,4176,0.04
764,3231,0.15
764,2089,0.05
764,1445,0.04
764,2072,0.13
764,4177,0.04
764,2697,0.32
764,2087,0.24
764,1990,0.05
764,3573,0.05
764,3703,0.04
765,1058,0.11
765,3075,0.1
765,1288,0.04
765,4178,0.05
765,1683,0.07
765,1283,0.07
765,1280,0.12
765,1726,0.19
765,1285,0.12
765,1179,0.05
765,2019,0.12
765,1083,0.05
765,1281,0.06
765,1178,0.15
765,3016,0.1
765,3146,0.05
765,1182,0.07
765,700,0.04
765,1901,0.06
765,1656,0.12
765,703,0.06
765,1686,0.07
765,3147,0.04
765,3149,0.19
765,4179,0.04
765,3521,0.05
765,3150,0.1
765,4180,0.06
765,4181,0.26
766,353,0.11
766,4182,0.1
766,1830,0.04
766,4048,0.17
766,3801,0.04
766,3857,0.06
766,2448,0.06
766,3858,0.08
766,4183,0.15
766,2451,0.04
766,4184,0.08
766,4185,0.08
766,2456,0.07
766,3811,0.36
767,1523,0.07
767,1522,0.1
767,3231,0.11
767,3227,0.04
767,3242,0.07
767,1386,0.1
767,3509,0.04
767,1533,0.07
767,1904,0.04
767,1442,0.05
767,592,0.05
767,1107,0.17
767,2084,0.04
767,1547,0.04
767,2087,0.11
767,4186,0.07
767,1059,0.04
767,1110,0.06
767,1573,0.06
767,3602,0.05
767,3600,0.4
767,4187,0.05
767,3605,0.14
767,1538,0.07
767,3604,0.04
767,2086,0.08
767,1634,0.2
767,3567,0.04
767,3601,0.05
767,701,0.05
767,4188,0.19
767,695,0.36
767,1579,0.24
767,1450,0.19
767,1521,0.15
767,2021,0.04
767,1584,0.1
767,4189,0.19
767,1100,0.11
767,3502,0.07
767,1536,0.31
767,3507,0.06
767,1931,0.26
767,1455,0.04
767,2024,0.04
767,3481,0.07
767,584,0.05
767,1526,0.23
767,3599,0.04
767,1457,0.24
768,4190,0.04
768,4191,0.07
768,2545,0.05
768,2584,0.05
768,2581,0.04
769,4192,0.04
769,4193,0.15
770,4194,0.05
771,1669,0.1
771,3511,0.05
771,1682,0.08
771,3708,0.1
771,694,0.06
771,3519,0.1
771,690,0.04
771,2702,0.04
771,3590,0.1
771,1889,0.05
771,4195,0.05
771,1909,0.06
771,1891,0.1
771,1913,0.05
771,1665,0.07
771,3518,0.14
771,1894,0.06
771,1895,0.04
771,1892,0.12
771,700,0.05
771,3520,0.05
771,1730,0.06
771,3514,0.05
771,1890,0.15
771,1724,0.05
771,1896,0.13
771,3522,0.05
771,3523,0.07
771,3524,0.04
771,1752,0.1
771,3525,0.07
771,4196,0.05
771,1971,0.1
771,1887,0.26
771,1886,0.07
771,1883,0.05
771,3144,0.12
771,3527,0.25
771,1904,0.18
771,3526,0.14
772,4197,0.04
772,878,0.06
772,888,0.29
772,4198,0.08
772,858,0.04
773,1058,0.1
773,1689,0.07
773,1756,0.04
773,1680,0.04
773,3509,0.04
773,1900,0.05
773,1984,0.04
773,3513,0.05
773,1686,0.08
773,1734,0.1
773,720,0.05
773,1275,0.04
773,1700,0.13
773,1682,0.04
773,1699,0.1
773,1685,0.12
773,1742,0.1
773,1285,0.05
773,1886,0.1
773,1733,0.05
773,3592,0.17
773,1280,0.05
773,4199,0.05
773,694,0.04
773,3987,0.05
773,1977,0.21
773,1755,0.14
773,2702,0.07
773,1287,0.05
773,1083,0.05
773,3355,0.05
773,1753,0.38
773,1664,0.14
773,1741,0.12
773,1277,0.08
773,1738,0.12
773,1286,0.21
773,1663,0.14
773,1687,0.04
773,1728,0.18
773,1737,0.1
773,1276,0.14
773,1701,0.17
773,1883,0.05
773,1274,0.19
773,1749,0.1
773,1750,0.05
773,1909,0.07
773,1748,0.14
773,1666,0.13
773,1759,0.1
773,1976,0.1
773,1758,0.1
773,1744,0.06
773,1743,0.17
773,1745,0.33
773,1676,0.29
773,1740,0.12
773,1303,0.11
773,3521,0.05
773,690,0.18
773,1747,0.12
773,3590,0.17
773,1892,0.1
773,1752,0.12
773,4195,0.14
773,4200,0.04
774,3419,0.04
774,1186,0.04
774,3505,0.05
774,3236,0.1
774,1780,0.07
774,1443,0.04
774,1594,0.04
774,1631,0.07
774,1616,0.05
774,1543,0.04
774,1601,0.14
775,4201,0.06
775,4202,0.08
776,4203,0.24
777,1602,0.1
778,1058,0.11
778,1110,0.04
778,1903,0.05
778,3079,0.05
778,1080,0.05
778,3030,0.14
778,3544,0.05
778,2221,0.05
778,3071,0.05
778,1939,0.05
778,3064,0.05
778,3023,0.07
778,3539,0.07
778,1063,0.1
778,1120,0.14
778,602,0.05
778,1087,0.1
778,2048,0.05
778,1915,0.19
778,1085,0.07
778,1801,0.05
778,1094,0.07
778,3541,0.14
778,3542,0.05
778,1912,0.17
778,2903,0.18
778,1095,0.14
778,1088,0.05
778,4204,0.05
778,1086,0.05
778,2222,0.08
778,604,0.06
778,3702,0.04
778,603,0.05
778,2228,0.05
778,1083,0.1
778,609,0.06
778,1804,0.07
778,4205,0.04
778,3988,0.05
778,1062,0.12
778,1907,0.18
778,1081,0.24
778,1064,0.11
778,3545,0.24
778,3024,0.05
778,1919,0.07
778,1914,0.07
778,1076,0.07
778,1926,0.05
778,3031,0.17
778,1061,0.1
778,1916,0.04
778,1927,0.08
778,1078,0.05
778,1097,0.04
779,3135,0.05
780,1854,0.05
780,3612,0.05
780,1593,0.14
780,1847,0.05
780,2985,0.05
780,1594,0.04
780,1856,0.04
780,1604,0.04
780,1538,0.07
780,1537,0.04
780,2983,0.12
780,1633,0.04
780,1630,0.1
780,1859,0.05
781,3030,0.05
781,4205,0.06
781,3006,0.07
781,2222,0.1
781,2977,0.05
781,4206,0.05
782,4207,0.1
782,4208,0.07
782,4209,0.04
782,4210,0.08
783,541,0.1
783,544,0.12
784,371,0.04
784,3290,0.05
784,370,0.04
784,4211,0.1
784,1515,0.12
784,3297,0.05
785,1386,0.07
785,4212,0.05
785,1579,0.05
785,1932,0.07
785,1586,0.06
785,4213,0.05
785,1620,0.12
785,1632,0.1
785,1441,0.13
785,3609,0.14
785,1554,0.04
785,1582,0.12
785,4214,0.04
785,1555,0.11
785,1537,0.07
785,1610,0.04
785,1629,0.05
785,1593,0.12
785,1529,0.05
785,1617,0.05
785,1627,0.1
785,1543,0.1
785,1535,0.12
785,1608,0.11
785,1630,0.05
785,1446,0.11
785,1631,0.08
785,1601,0.26
785,1584,0.04
785,1612,0.06
785,4215,0.07
785,1534,0.18
786,1172,0.11
786,77,0.06
786,3844,0.11
786,4216,0.04
786,212,0.04
786,211,0.08
786,3271,0.08
787,4217,0.05
787,4218,0.14
787,3943,0.1
787,2664,0.04
788,4219,0.12
789,4220,0.13
789,4221,0.04
789,4222,0.05
789,4223,0.07
790,4224,0.04
790,1341,0.05
790,1342,0.05
790,1339,0.04
790,4225,0.06
791,4226,0.07
791,4227,0.05
791,4228,0.05
792,3992,0.05
792,3262,0.1
792,1702,0.05
793,4229,0.06
793,4230,0.43
793,4231,0.19
793,4232,0.05
793,3109,0.14
793,4233,0.06
793,4234,0.05
794,148,0.04
794,1171,0.04
794,436,0.04
795,242,0.1
796,4235,0.07
797,4236,0.08
797,4237,0.07
798,4238,0.04
799,358,0.05
799,1782,0.1
800,1861,0.05
800,3166,0.04
800,4239,0.05
800,2183,0.21
800,2603,0.07
800,1374,0.06
800,1868,0.05
800,4240,0.04
800,4241,0.04
800,391,0.04
800,2184,0.11
800,4242,0.07
801,2348,0.06
801,1050,0.04
801,663,0.06
801,3752,0.06
801,2839,0.04
801,2469,0.1
801,2836,0.04
801,2309,0.06
801,3101,0.07
801,2834,0.14
801,2342,0.06
801,416,0.04
801,2358,0.04
801,2355,0.06
801,2843,0.35
801,3763,0.06
801,2357,0.05
801,667,0.1
801,413,0.04
801,3755,0.04
801,161,0.1
801,2359,0.07
801,2857,0.13
801,1220,0.12
801,2842,0.04
801,2356,0.05
801,665,0.11
801,2841,0.11
801,2349,0.08
801,2363,0.14
801,4243,0.07
801,2323,0.1
801,3764,0.11
801,3656,0.11
801,657,0.04
801,328,0.07
801,2769,0.06
801,2368,0.06
801,326,0.05
801,2845,0.38
801,434,0.04
801,314,0.18
801,655,0.39
801,2372,0.05
801,2316,0.2
801,660,0.07
801,315,0.19
801,188,0.06
801,333,0.04
801,330,0.19
801,317,0.07
801,445,0.15
801,3103,0.07
801,2371,0.07
801,2313,0.25
801,324,0.1
801,3653,0.12
801,435,0.04
801,441,0.19
801,447,0.17
801,168,0.14
801,415,0.2
801,4244,0.05
801,2362,0.25
801,659,0.15
801,167,0.05
801,3654,0.32
801,162,0.23
801,3657,0.14
801,187,0.18
801,4245,0.05
802,3992,0.04
802,533,0.1
802,1702,0.05
